Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
30,"$46,453.00",452,Unemployed,Master,6,21162,72,Single,3,Own,372,0.2135965671277458,1,2,0.5385674463870699,No,Other,0,15,26,8533.0,1612,37388,26211,3871.0833333333335,0.8532211039928349,6,11177,0.310162,0.2996605253745371,636.1780469925048,0.2604382184984836,0,62.0
30,"$37,818.00",469,Employed,Bachelor,9,16854,96,Married,2,Rent,443,0.2109963807041339,1,2,0.0204420786820391,No,Home,0,22,2,3123.0,789,137258,19290,3151.5,0.7822125835499598,5,117968,0.317354,0.3141771463468993,481.5444390607301,0.2933664728100048,0,51.0
35,"$15,000.00",613,Self-Employed,Bachelor,12,20065,72,Married,1,Mortgage,312,0.183718793276336,3,0,0.1814148484928006,No,Auto,0,33,25,5587.0,328,17707,78159,1250.0,0.7474990842303562,4,3146,0.228565,0.222010975832691,506.5536111243922,0.6548428888995138,0,51.0
38,"$22,833.00",561,Employed,High School,14,49772,48,Married,1,Mortgage,357,0.0537989417597275,1,0,0.3385720108887011,No,Debt Consolidation,0,27,12,5963.0,89,88405,21977,1902.75,0.7013906968759646,5,66428,0.2642719999999999,0.2469684316581576,1641.8921436662242,1.0505279956201414,0,53.0
39,"$15,000.00",586,Employed,Bachelor,15,23514,36,Single,1,Rent,360,0.3145164089793483,0,2,0.2494028942387942,No,Education,0,23,19,1167.0,1561,86903,40659,1250.0,0.7702234670071846,5,46244,0.215514,0.2097130519899484,885.545139269444,0.9964361114155552,0,54.0
29,"$31,672.00",412,Employed,Bachelor,10,27265,24,Married,0,Rent,391,0.213637077856635,4,3,0.4914308747554531,No,Home,1,17,14,10893.0,588,17511,31527,2639.3333333333335,0.6652810600484284,7,5828,0.296265,0.2910420846784893,1511.9192322444849,0.7209848063568394,0,63.0
37,"$61,560.00",572,Employed,Associate,17,22801,60,Married,1,Rent,219,0.3939660479904839,5,1,0.0512310189322655,No,Other,0,27,21,,870,19891,30130,5130.0,0.6580426120167848,5,3071,0.241801,0.2200878815735019,629.8527474366871,0.1654683718200169,0,50.0
18,"$45,751.00",579,Employed,Associate,0,9411,36,Married,0,Mortgage,1001,0.2769321889048365,4,1,0.1645249361824938,No,Other,0,22,2,1887.0,495,55060,61330,3812.5833333333335,0.9144391401933434,4,9571,0.204911,0.2046755715873904,351.9925226875781,0.3548755277972271,0,55.0
43,"$59,608.00",618,Employed,Bachelor,23,9708,48,Single,1,Mortgage,225,0.2816407261468606,4,0,0.3974739935448079,No,Home,0,32,20,,2237,44883,34544,4967.333333333333,0.8166017218358496,9,10339,0.195708,0.1979859283219274,294.37720759886884,0.1045585574283053,1,40.8
18,"$38,178.00",600,Self-Employed,Master,0,16370,12,Married,1,Rent,643,0.0756823059668373,6,2,0.3978746848911429,No,Debt Consolidation,0,26,19,4722.0,1394,234878,1195,3181.5,0.8685013145684426,2,233683,0.18137,0.217644,1530.2844370330306,0.6831005616951219,0,50.0
36,"$75,522.00",558,Employed,High School,13,54451,36,,4,Mortgage,683,0.0389158376803173,3,1,0.1993036644123046,No,Auto,0,26,27,1300.0,309,27784,12650,4131.5,0.6982155897937665,8,15134,0.260451,0.260725663885095,2195.9699811606506,0.6968340750721652,0,49.0
51,"$265,452.00",633,Employed,Associate,30,26241,72,Married,0,Mortgage,399,0.142014890465416,2,1,0.375176351223946,No,Home,0,20,14,12380.0,423,62228,8451,22121.0,0.9073521563575604,7,53777,0.224741,0.2100043196409288,643.8557327748719,0.0471432454579301,1,36.8
27,"$36,754.00",577,Employed,Bachelor,0,63994,60,Single,3,Mortgage,550,0.4748119518789564,2,1,0.2794099097699011,No,Education,0,18,22,3140.0,4340,87172,37573,3062.8333333333335,0.4428935261700071,4,49599,0.280494,0.280206055602618,1993.3012927599543,0.8303753472579707,0,54.0
48,"$47,760.00",580,Employed,,27,49265,60,Married,1,Other,352,0.2187918118142696,3,1,0.3188832955327028,No,Auto,0,23,26,10006.0,9083,135956,14595,3980.0,0.9348228629897766,3,121361,0.264265,0.2501241464819235,1446.351531819215,0.4518471185475415,0,51.0
53,"$39,284.00",590,Employed,Master,31,41126,96,Divorced,0,Own,296,0.5637730011637552,1,1,0.5494955282458632,No,Other,0,21,9,7937.0,1331,41544,40695,3273.6666666666665,0.9148796951197684,5,10283,0.281126,0.2681304758700905,1044.0701562786817,0.4093483829381982,0,61.0
18,"$15,162.00",549,Employed,Bachelor,0,28612,60,Single,2,Rent,459,0.5706513456203359,4,3,0.6067357804759426,No,Auto,1,18,10,1919.0,2668,37368,16416,1263.5,0.8376905755777856,8,20952,0.259112,0.2204186071103967,790.9134454456014,0.9892468899450744,0,67.0
38,"$54,635.00",609,Employed,Associate,19,11148,60,Married,1,Mortgage,647,0.3858073171721428,2,4,0.3533451853450222,No,Home,0,22,3,2142.0,257,61930,43425,4552.916666666667,0.9203884388042776,5,18505,0.211648,0.2192584726635857,307.42580667528387,0.209629535647541,0,54.0
18,"$83,971.00",560,Employed,Bachelor,0,11291,72,Single,1,Own,247,0.2766068228423409,4,1,0.2203204739945715,Yes,Auto,0,23,21,5262.0,3642,326876,26451,6997.583333333333,0.8947041676872498,2,300425,0.2462909999999999,0.216031477571995,281.04548347479704,0.0754611211215486,1,45.6
38,"$190,585.00",541,Employed,High School,15,34273,60,Married,2,Other,810,0.1778163327347981,2,1,0.37829832890059,No,Education,0,25,23,18627.0,543,50064,3216,15882.083333333334,0.6836428438088336,7,46848,0.268773,0.3136101457531715,1137.6697657551576,0.1226331410607439,1,40.8
39,"$41,563.00",621,Employed,,17,12621,36,Married,1,Other,228,0.4049920727785924,0,1,0.3759587881083638,No,Home,0,24,7,4886.0,995,108884,33454,3463.5833333333335,0.8324641128787983,5,75430,0.187121,0.1913866468300855,463.5209450950412,0.1996547732632508,0,52.0
18,"$32,679.00",581,Self-Employed,High School,0,13158,36,,0,Own,934,0.1631006930133762,2,2,0.2217547482369097,No,Home,0,24,9,754.0,5040,35406,38433,2723.25,0.881665056312056,2,9456,0.207658,0.1809377046849062,476.3123999805035,0.5178784173250724,0,56.0
63,"$91,539.00",606,Unemployed,Associate,40,16273,60,Divorced,0,Mortgage,924,0.1168293975801651,4,2,0.3396584844850893,No,Auto,0,20,20,3286.0,402,25817,9005,7628.25,0.7138981912278415,7,16812,0.218273,0.2619276,489.0800041373967,0.1852430117179427,0,52.0
43,"$120,320.00",615,Employed,High School,18,16826,48,Single,0,Other,140,0.2798405141971355,3,3,0.5892444846393979,Yes,Debt Consolidation,1,27,23,1759.0,1093,74609,16317,10026.666666666666,0.8259746501985721,4,58292,0.204326,0.2210071440731152,531.0416941515504,0.0669257008794764,0,69.0
29,"$26,742.00",570,Unemployed,Master,1,34620,72,Single,3,Mortgage,805,0.1217070050675978,1,0,0.3534994356339165,No,Other,0,19,16,11979.0,3602,153944,39304,2228.5,0.806990714085965,3,114640,0.26462,0.2732875886569367,982.6385992074148,0.8021712359019137,0,54.0
57,"$77,991.00",487,Employed,Bachelor,37,18160,36,Married,1,Mortgage,602,0.4463627316418085,3,0,0.4938436863793236,No,Home,1,30,28,8030.0,1993,84618,83273,6499.25,0.9840972439115244,7,1345,0.25966,0.2730007689220914,744.3125252468602,0.2071489056809417,0,63.0
18,"$121,087.00",545,Employed,Master,0,15085,48,Married,4,Mortgage,342,0.0749891235874012,1,0,0.2666617349168678,No,Debt Consolidation,0,22,24,14987.0,152,36614,46216,10090.583333333334,0.6573240371427788,5,2662,0.237585,0.2544988621615296,503.9678689158321,0.0838373601376694,1,39.2
25,"$43,682.00",571,Unemployed,Bachelor,2,26195,84,Divorced,3,Mortgage,334,0.189125865574449,3,0,0.4303501792143581,No,Auto,0,27,22,1772.0,4301,323378,61780,3640.1666666666665,0.8946913986136493,8,261598,0.265695,0.212556,601.6563782548185,0.2570366864854591,0,53.0
18,"$22,275.00",493,Employed,Bachelor,0,6237,72,Single,1,Own,352,0.5125035743868587,3,2,0.231381741958346,No,Debt Consolidation,0,19,10,1921.0,1956,77922,14028,1856.25,0.7123819827334263,3,63894,0.274737,0.2618205203948094,172.55922586665548,0.2825908287497133,0,53.0
61,"$81,487.00",623,Unemployed,Associate,37,56045,12,Single,0,Own,536,0.5724332787289778,3,0,0.325738543050872,No,Auto,0,17,18,3013.0,343,208009,17853,6790.583333333333,0.8153290717827304,6,190156,0.209545,0.1958425802959746,5180.555915360341,0.8418357650217101,0,50.0
43,"$23,027.00",593,Employed,Bachelor,20,50694,48,Married,4,Mortgage,568,0.5045371791680909,3,0,0.4177661858176814,No,Education,0,25,4,3241.0,1328,233117,139102,1918.9166666666667,0.8855801447562397,7,94015,0.249194,0.2974909504206011,1817.897526311135,1.243356508261329,0,60.0
47,"$90,137.00",604,Employed,High School,24,14379,60,Single,1,Mortgage,338,0.4557596289530633,3,2,0.6369030786046259,No,Education,0,25,15,741.0,435,34103,25135,7511.416666666667,0.771376291383546,6,8968,0.217379,0.2282111496271665,403.8743283671496,0.0987662329610015,1,44.0
43,"$183,265.00",605,Employed,Master,21,23394,48,,1,Rent,331,0.3007559424473108,4,0,0.1876890131785409,No,Auto,0,33,28,2377.0,1396,78245,29574,15272.083333333334,0.834991492437464,3,48671,0.215894,0.2148270106550284,730.4989439745291,0.0695058375996199,1,36.0
46,"$45,084.00",599,Employed,Bachelor,23,62081,72,Married,2,Mortgage,639,0.4173126662603356,1,0,0.4685288848197633,No,Debt Consolidation,0,16,15,599.0,1013,53742,28602,3757.0,0.7546948230465446,12,25140,0.2775809999999999,0.2466629061999192,1659.59705667498,0.6118171564213416,0,58.0
40,"$135,776.00",614,Employed,Master,17,17154,72,Single,0,Own,993,0.3300691728956397,2,1,0.148133379494461,No,Debt Consolidation,1,17,14,2022.0,1299,15418,9943,11314.666666666666,0.7488474884738882,5,5475,0.225154,0.232855396225657,444.19962729302387,0.127020942784559,1,40.8
43,"$74,685.00",587,Unemployed,Bachelor,20,15462,48,,2,Mortgage,473,0.337562800738718,2,2,0.1334744905207152,No,Home,0,30,17,8020.0,1409,59544,44762,6223.75,0.7404374676483373,6,14782,0.216962,0.2411443196597288,505.0682376544552,0.1571509520232103,0,53.0
41,"$90,069.00",382,Employed,High School,21,11009,60,Divorced,4,Mortgage,420,0.2242753067447762,4,1,0.3334526480844413,No,Auto,0,28,24,451.0,1579,125063,10457,7505.75,0.8691605707072483,5,114606,0.325009,0.3434840222200727,386.13216530733933,0.1074019472147806,1,39.2
32,"$26,240.00",588,Employed,High School,9,29020,48,Married,1,Mortgage,328,0.2922396347238428,2,1,0.2301129773515699,No,Debt Consolidation,0,15,11,18104.0,1251,165271,35647,2186.6666666666665,0.9202506610827376,5,129624,0.23002,0.2070822949094626,894.076517673062,0.5588764562529247,0,50.0
39,"$66,897.00",594,Employed,Bachelor,13,49136,24,Married,1,Mortgage,427,0.26755866966609,2,0,0.1465046769789857,Yes,Home,0,35,3,2469.0,432,138708,14505,5574.75,0.7675938282341354,7,124203,0.2271359999999999,0.2644708404314329,2658.2732059365394,0.5534370520537315,0,61.0
43,"$51,979.00",615,Employed,High School,20,24929,60,Widowed,1,Rent,736,0.2932243268624275,5,2,0.4255732235376014,No,Other,0,32,24,3739.0,2197,32232,29308,4331.583333333333,0.8301300769309902,4,2924,0.222429,0.2099588143965458,674.3554524877651,0.3255981344360834,0,53.0
41,"$26,358.00",510,Employed,High School,18,36263,60,Married,2,Mortgage,460,0.0472340928904656,6,1,0.4527870484955956,No,Home,0,26,16,1316.0,1195,49946,61617,2196.5,0.7746841635950127,0,4485,0.286263,0.2417094971078364,1046.8140736211944,0.6860068625637125,0,57.0
22,"$31,117.00",563,Employed,High School,0,26458,84,Married,2,Mortgage,289,0.3687427602798456,4,2,0.6418090147144454,No,Debt Consolidation,0,19,21,1026.0,169,73406,24099,2593.0833333333335,0.9124415480121468,3,49307,0.269958,0.2640426716608035,693.6321337058484,0.3789435229768352,0,59.0
23,"$59,364.00",593,Employed,High School,2,21687,24,Single,1,Other,519,0.3337694975988701,3,1,0.1761431337483398,No,Home,0,17,27,9324.0,1690,74460,82008,4947.0,0.8596254336217657,6,3003,0.200187,0.1683189330149457,1070.5034420700476,0.3213065377137755,0,50.0
52,"$20,890.00",574,Employed,High School,28,18682,48,Single,1,Other,428,0.0312300442989768,2,0,0.703269093372194,No,Debt Consolidation,0,31,4,1765.0,2015,328791,16345,1740.8333333333333,0.9125125492328336,8,312446,0.226682,0.2027980862424575,571.2888708030824,0.574029030619291,0,56.0
36,"$26,785.00",626,Employed,Master,15,44529,24,Married,2,Rent,970,0.5973034029044322,4,1,0.3497089257504313,No,Education,0,28,10,1647.0,1479,20214,7353,2232.0833333333335,0.7707342639787274,1,12861,0.206529,0.2219959147871851,2314.473653752925,1.4714834364396154,0,54.0
47,"$19,061.00",611,Employed,Associate,22,15811,84,Married,2,Other,212,0.1447011283061195,4,1,0.1975733368385731,No,Debt Consolidation,0,19,21,2878.0,2133,67019,5746,1588.4166666666667,0.6992111448169761,1,61273,0.235311,0.2123558589382217,362.9592591000013,0.3619700492733861,0,46.0
26,"$23,382.00",508,Employed,High School,2,11937,48,Married,4,Mortgage,798,0.4167486058607504,5,1,0.5754737382680245,No,Education,0,26,15,2899.0,717,88377,17725,1948.5,0.9334928030969104,6,70652,0.252937,0.2308197628876354,383.13474921366134,0.6061764173536881,0,59.0
22,"$54,595.00",581,Employed,Bachelor,0,8504,72,Single,2,Mortgage,115,0.1310258390823901,4,1,0.1163774548415467,No,Auto,0,15,11,30712.0,243,67834,73982,4549.583333333333,0.9492844689175344,5,9328,0.233004,0.2598319355727703,234.23087910178745,0.0767610687649317,0,49.0
29,"$27,732.00",585,Employed,High School,7,35516,72,Married,1,Other,398,0.796551515579982,3,0,0.0580520202570892,No,Auto,0,18,21,7240.0,2289,212223,26378,2311.0,0.671259087520097,2,185845,0.258016,0.2652070454652788,990.1068773474074,0.6006520455852044,0,50.0
37,"$110,155.00",566,Employed,Bachelor,13,18367,84,Married,2,Mortgage,262,0.2015086496157772,1,0,0.1334080299199088,No,Debt Consolidation,0,13,20,1574.0,286,52720,22610,9179.583333333334,0.6115455352127993,7,30110,0.260367,0.2386758024841613,451.68406997838457,0.0777468915595353,1,39.2
32,"$21,363.00",595,Employed,Bachelor,13,26828,108,Divorced,0,Own,287,0.1479211289365489,2,2,0.2356670251939958,No,Other,0,25,16,7100.0,2446,220419,9816,1780.25,0.8911534444593304,7,210603,0.274328,0.3291936,777.7980201723102,0.5981171297134168,0,49.0
55,"$69,540.00",650,Employed,High School,33,8860,48,Divorced,2,Own,866,0.2073613966053218,4,1,0.3552874084986093,No,Other,1,24,25,5813.0,728,185916,18171,5795.0,0.9225396819632578,5,167745,0.17886,0.1637919536520161,252.81887980538644,0.193066243279618,1,40.0
42,"$33,274.00",539,Employed,Associate,18,16580,36,Divorced,0,Mortgage,647,0.3471839979617505,7,2,0.359675345905485,No,Auto,0,24,21,1623.0,571,75351,37285,2772.8333333333335,0.8432824101753489,8,38066,0.23208,0.2244337933664923,637.0070506453876,0.4630667971312331,0,55.0
62,"$63,516.00",607,Employed,Bachelor,40,49566,84,Married,1,Rent,368,0.3271242458745048,3,0,0.3533011731507061,No,Auto,0,24,4,1158.0,2555,31322,9948,5293.0,0.6940413155253464,3,21374,0.271066,0.2830680842940055,1361.250439331364,0.3267051651863525,0,54.0
44,"$64,130.00",475,Employed,High School,21,27097,72,Married,1,Rent,334,0.5375957814758237,3,1,0.063686141918349,No,Auto,0,21,3,12131.0,2469,95301,5754,5344.166666666667,0.9070128461005952,4,89547,0.304597,0.3078562523683456,828.9635774833719,0.2176136430656551,0,52.0
18,"$15,000.00",597,Employed,Doctorate,0,11184,36,Married,0,Own,543,0.2322562263614085,3,1,0.1813451300810379,No,Education,0,29,8,689.0,1065,10977,43556,1250.0,0.8373397048592287,3,8320,0.197684,0.1772027284153071,402.7607300464467,0.7566085840371574,0,53.0
52,"$15,574.00",626,Unemployed,Master,31,12018,108,Married,3,Mortgage,354,0.1328384995117033,3,1,0.4478303401876923,No,Auto,0,24,21,28226.0,599,65098,55514,1297.8333333333333,0.7366865711965537,2,9584,0.244018,0.259537253644212,288.5407408848445,0.4950872537959506,0,57.0
21,"$36,688.00",580,Employed,Bachelor,0,28781,72,Single,2,Mortgage,716,0.2503523335633803,4,0,0.4126610861378765,No,Auto,0,16,18,748.0,8152,64948,45965,3057.3333333333335,0.9411858894447854,9,18983,0.253781,0.2327681115534557,745.127325094706,0.4779090683912034,0,57.0
42,"$36,388.00",586,Employed,High School,21,10669,48,Married,0,Own,411,0.1122396972111083,1,2,0.5544011715718848,No,Debt Consolidation,0,23,1,1615.0,287,15725,6576,3032.3333333333335,0.9146563086840376,6,9149,0.212669,0.1992094645868345,324.2123346691308,0.2424576238328451,0,62.0
30,"$17,048.00",597,Employed,Associate,10,30941,24,Widowed,1,Rent,246,0.3227738656352206,2,1,0.0898626235986256,No,Auto,0,21,24,7347.0,459,23067,4749,1420.6666666666667,0.7332461215050791,3,18318,0.207441,0.1915453081673185,1562.017031695169,1.2726539406582609,0,52.0
65,"$143,405.00",595,Employed,High School,40,21467,120,Divorced,1,Rent,166,0.3134078282355315,1,3,0.5375562356370135,No,Education,0,30,24,8920.0,946,17669,84672,11950.416666666666,0.805839377611503,5,2101,0.2789669999999999,0.3130955080741543,586.7798765636359,0.0629919355584786,0,56.0
57,"$20,071.00",609,Employed,High School,33,9627,36,Widowed,2,Own,323,0.7080458007450195,4,2,0.512521786230491,No,Education,0,21,3,6227.0,536,52420,20636,1672.5833333333333,0.8895618213208178,4,31784,0.190127,0.2031417433571558,359.31677119743625,0.4079418690832164,0,62.0
31,"$40,908.00",618,Employed,Doctorate,11,12974,60,Married,2,Own,454,0.278826726242339,1,1,0.4830926627231688,Yes,Home,0,17,8,2421.0,220,124016,23554,3409.0,0.9199871823515045,4,100462,0.208974,0.1706550740958412,322.8944776563771,0.2278951239825101,0,63.0
38,"$95,101.00",576,Employed,High School,15,28016,24,Married,0,Own,382,0.0847810484799838,3,1,0.534515212873878,No,Home,0,24,1,7015.0,2452,123018,49601,7925.083333333333,0.6172312639919127,3,73417,0.215016,0.1720128,1387.885544674784,0.2233270579289114,1,46.400000000000006
42,"$32,941.00",532,Employed,Associate,22,14024,60,Single,1,Mortgage,413,0.2338238471240601,4,2,0.0946134760785934,No,Debt Consolidation,0,24,16,6135.0,152,17939,4517,2745.0833333333335,0.806986157724999,1,13422,0.253024,0.2396858366444657,403.1862621994557,0.297326588336525,0,51.0
50,"$33,764.00",517,Employed,Master,28,35964,36,Divorced,0,Mortgage,220,0.2499690311422726,3,1,0.5671349538109127,No,Home,0,23,7,3880.0,393,28936,2409,2813.6666666666665,0.6884682820608142,1,26527,0.262464,0.2414364441680736,1413.6841880062643,0.5806246373674676,0,60.0
40,"$47,974.00",554,Employed,High School,17,45675,48,Divorced,1,Mortgage,543,0.1479494056151535,4,0,0.6065657331780013,No,Auto,0,21,14,14714.0,2486,17200,14373,3997.8333333333335,0.5841677634880701,5,2827,0.263675,0.2300997139461311,1464.2005050103048,0.5020720819636398,0,58.0
27,"$23,645.00",582,Employed,,6,19856,60,Married,1,Mortgage,495,0.1701325384965167,4,1,0.2436221317753936,No,Auto,0,24,5,2238.0,1790,259089,14417,1970.4166666666667,0.7908567518335045,7,244672,0.233856,0.2352794291923605,565.78918046397,0.5383577993473309,0,51.0
31,"$67,131.00",540,Employed,Doctorate,7,25472,48,Divorced,2,Own,741,0.3161150719660675,4,2,0.121731875392076,No,Debt Consolidation,0,13,2,8462.0,560,201304,14257,5594.25,0.9283168009044844,5,187047,0.250472,0.2277705594276466,813.3068811677716,0.277840082436032,0,50.0
39,"$55,689.00",548,Employed,High School,15,22056,24,Single,2,Mortgage,375,0.5590229637185575,4,0,0.1284674373501409,No,Auto,0,26,19,14138.0,4930,201231,16448,4640.75,0.8892869899457276,5,184783,0.2230559999999999,0.2332735949201075,1158.7334085551342,0.3304925730873532,0,47.0
54,"$75,629.00",581,Employed,Bachelor,31,20501,72,,0,Rent,477,0.1907351347226862,2,1,0.0388534599032458,No,Home,0,28,21,900.0,94,58353,151038,6302.416666666667,0.8370332643383716,1,10938,0.245001,0.2810289095257475,591.903240001943,0.1696021219376603,0,49.0
45,"$86,672.00",584,Employed,High School,22,13934,72,Married,2,Mortgage,661,0.5171422201775207,2,2,0.5069320871147723,No,Home,0,21,23,2962.0,842,142701,15482,7222.666666666667,0.5198487553307558,4,127219,0.236934,0.2145855211999368,345.64324656985565,0.1393727958145452,1,43.2
30,"$43,310.00",566,Employed,Bachelor,10,38009,96,Married,3,Mortgage,820,0.3104356787082892,3,2,0.4081888886252472,No,Education,0,19,13,1318.0,2107,33745,10308,3609.1666666666665,0.7610757165104929,1,23437,0.290009,0.3058186854654203,1063.6234390460347,0.5218998214858559,0,57.0
47,"$31,354.00",588,Employed,Associate,22,12736,72,Single,5,Other,616,0.2609107841455836,2,2,0.5215287795481013,Yes,Other,1,26,9,2473.0,5099,26023,4050,2612.8333333333335,0.903677863342643,6,21973,0.233736,0.2673612277621982,356.7634377094211,0.3723021385632791,0,78.0
35,"$41,520.00",580,Employed,Bachelor,13,27912,60,,2,Other,948,0.341579642595482,4,1,0.3298016394785004,No,Debt Consolidation,0,25,15,3533.0,7112,39327,22699,3460.0,0.9108370461510292,3,16628,0.242912,0.2469134164721801,814.2110185987104,0.5093095429476041,0,55.0
50,"$15,000.00",553,Employed,Associate,29,14169,72,Married,0,Own,477,0.484605043063588,3,0,0.3493268163454275,No,Auto,0,31,1,3735.0,84,9227,35356,1250.0,0.9530474969721964,7,9417,0.252669,0.2548489525015304,385.89954125335464,0.6903196330026837,0,61.0
70,"$57,717.00",655,Employed,High School,47,13504,48,Single,3,Other,351,0.3807003884524089,2,1,0.3417093780509652,No,Debt Consolidation,1,22,24,9359.0,1221,46514,99835,4809.75,0.7112420430046846,2,7302,0.181004,0.1712993813727209,390.5668959599225,0.1541799253516133,0,54.0
35,"$37,470.00",587,Employed,Bachelor,11,10146,60,Single,1,Mortgage,480,0.0152192329014165,2,2,0.1996166211662037,No,Debt Consolidation,0,18,25,5190.0,721,26039,25087,3122.5,0.6333713796641752,9,2066,0.221646,0.2128415278612668,276.1076439777997,0.2421481646045795,0,50.0
49,"$52,635.00",558,Employed,High School,25,40368,24,Single,4,Own,478,0.4115357613581924,5,1,0.5293817695290566,No,Home,0,22,2,4676.0,1600,114527,6101,4386.25,0.807751877800343,10,108426,0.236368,0.2295346843520359,2113.273165853352,0.5907718816422576,0,59.0
31,"$26,365.00",620,Unemployed,Master,11,12641,72,Single,3,Mortgage,427,0.5967993894403161,1,0,0.4524039735252897,No,Home,0,27,5,3245.0,384,429630,53751,2197.0833333333335,0.9691477271762108,8,375879,0.217641,0.1741128,284.12219974533247,0.3236664667909724,1,44.0
38,"$87,943.00",534,Self-Employed,Bachelor,14,28132,60,Married,0,Mortgage,236,0.1397765840706788,5,1,0.2792855373337799,No,Education,0,24,21,83363.0,134,83497,126755,7328.583333333333,0.9289453774293877,8,10661,0.266132,0.250763487338749,826.9711070216397,0.1450445548168663,1,42.400000000000006
40,"$42,347.00",441,Employed,Bachelor,18,24573,48,Single,1,Rent,251,0.2591632850143874,0,0,0.1915711398000723,No,Debt Consolidation,0,25,10,1716.0,3579,14547,494846,3528.9166666666665,0.8356055328300259,3,7482,0.299073,0.312494255388472,902.7210334489166,0.326933487646988,0,51.0
37,"$66,057.00",519,Employed,,13,34363,48,Single,3,Own,637,0.2595618864288686,1,1,0.3339167543487035,No,Auto,0,27,6,2943.0,1772,88028,13923,5504.75,0.9483808770239204,6,74105,0.269863,0.319642948747329,1276.8390891995011,0.3476704826194652,0,54.0
69,"$53,054.00",690,Unemployed,Master,48,13040,96,,2,Rent,691,0.5366184042786181,2,1,0.63251224647578,No,Home,0,17,25,7081.0,1349,14586,3713,4421.166666666667,0.7574771502832951,6,10873,0.20304,0.210498058657129,281.82695039894753,0.220038515565035,0,56.0
36,"$63,648.00",625,Employed,Bachelor,11,17021,72,Divorced,0,Mortgage,292,0.3332326055059703,3,0,0.1750316521736202,No,Home,0,25,28,1347.0,390,36980,47090,5304.0,0.8243936735620303,7,5499,0.219521,0.2179622031976911,425.615403301048,0.1352970217385083,1,37.6
47,"$16,564.00",466,Employed,High School,24,13457,24,,2,Rent,298,0.1023974024689266,0,1,0.3234778469587493,No,Auto,0,27,13,1746.0,150,234754,3743,1380.3333333333333,0.8780919907436902,4,231011,0.255457,0.2422794827323374,713.0182908820927,0.7324450308249888,0,51.0
18,"$15,000.00",594,Employed,Master,0,15430,96,Married,0,Mortgage,470,0.2244179461598258,6,2,0.2154153357280194,No,Home,0,23,27,3440.0,2779,131037,43164,1250.0,0.8658911333673551,6,87873,0.25343,0.2781370239831888,402.2182292537819,0.6977745834030255,0,52.0
45,"$53,794.00",581,Unemployed,Bachelor,26,72176,120,Single,3,Mortgage,416,0.5715715590228869,3,3,0.2564338396466403,No,Home,1,19,24,312.0,478,1433358,33854,4482.833333333333,0.797539960308746,6,1399504,0.336676,0.3116243225016158,1964.943289283804,0.5311246509165641,1,43.2
53,"$43,809.00",520,Employed,High School,33,16440,72,Single,1,Rent,216,0.4433831063729061,3,1,0.5781399170296188,No,Auto,0,24,18,12381.0,2304,95393,42317,3650.75,0.6150690418564748,9,53076,0.27144,0.2487750605687951,441.6122863229685,0.1801307365124888,0,58.0
33,"$41,621.00",523,Employed,High School,11,10977,36,Married,1,Mortgage,312,0.3536438330346011,3,0,0.3356610021076125,No,Education,0,20,22,1856.0,307,74365,55539,3468.4166666666665,0.6146067488631596,2,18826,0.234477,0.2267088720183313,423.0359758650994,0.2119226282497102,0,55.0
18,"$45,060.00",473,Employed,Master,0,13740,60,Married,0,Other,427,0.1577666582325716,3,0,0.3406333999683705,No,Auto,0,29,8,1624.0,167,175881,109165,3755.0,0.8018276449357944,8,66716,0.28224,0.307876163675303,451.205743686635,0.2338763631655486,0,53.0
39,"$33,190.00",491,Employed,High School,13,24345,36,Married,1,Rent,350,0.375558468622132,3,1,0.367921952897273,No,Debt Consolidation,0,21,22,3468.0,2495,123232,47503,2765.8333333333335,0.8210148929925539,2,75729,0.263845,0.2524321279656178,971.0872629749692,0.4776452894154754,0,53.0
40,"$74,800.00",560,Employed,Bachelor,19,92683,48,Married,2,Mortgage,325,0.3199882302478936,4,1,0.3280248049571477,No,Education,0,23,3,2615.0,1349,65678,138407,6233.333333333333,0.7255477995653071,6,4499,0.307683,0.3015025024700946,3345.2477380682544,0.5888097975510569,0,57.0
48,"$129,767.00",528,Employed,High School,25,38812,12,Widowed,0,Mortgage,882,0.0189569598915906,1,2,0.1694102722066273,No,Auto,0,33,16,,1097,241520,9815,10813.916666666666,0.622484711682391,9,231705,0.239812,0.2721511761859429,3730.7023363109506,0.4265524211527693,1,34.4
64,"$300,000.00",621,Employed,Bachelor,41,49391,120,,3,Mortgage,338,0.1943669842555,6,1,0.2506740356829923,No,Debt Consolidation,0,24,16,2688.0,286,95007,11077,25000.0,0.6516516019725996,6,83930,0.293891,0.326017680955332,1397.9007516376282,0.0694360300655051,1,35.2
